Crash Year,Crash Month,Crash Day,Time of Day,Day of Week,City or Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Weather Conditions (2016+),Speed Limit at Crash Site,Worst Injury in Crash,Party Type,Person Age,Person Gender
2018,June,6.0,12:00 midnight - 1:00 AM,Wednesday,Wayne County: Romulus,Not intersection crash,Hit-and-run,Dark unlighted,Clear,45,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,June,6.0,12:00 noon - 1:00 PM,Wednesday,Wayne County: Highland Park,Not intersection crash,Not hit-and-run,Daylight,Clear,35,Suspected minor injury (B),Motor vehicle driver,35,Female
2018,June,6.0,11:00 AM - 12:00 noon,Wednesday,Wayne County: Inkster,Intersection crash,Not hit-and-run,Daylight,Clear,40,Suspected minor injury (B),Motor vehicle driver,53,Female
2018,June,6.0,7:00 AM - 8:00 AM,Wednesday,Wayne County: Westland,Intersection crash,Not hit-and-run,Daylight,Clear,40,Suspected minor injury (B),Motor vehicle driver,59,Female
2018,June,6.0,7:00 PM - 8:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Suspected minor injury (B),Motor vehicle driver,25,Female
2018,June,6.0,2:00 PM - 3:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,31,Male
2018,June,6.0,1:00 PM - 2:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,30,Suspected minor injury (B),Motor vehicle driver,49,Male
2018,June,6.0,11:00 PM - 12:00 midnight,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,July,6.0,7:00 PM - 8:00 PM,Friday,Wayne County: Lincoln Park,Not intersection crash,Not hit-and-run,Daylight,Clear,40,Suspected minor injury (B),Motor vehicle driver,21,Female
2018,July,6.0,9:00 PM - 10:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,35,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,August,6.0,10:00 PM - 11:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Rain,30,Fatal injury (K),Motor vehicle driver,25,Male
2018,August,6.0,11:00 AM - 12:00 noon,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,52,Male
2018,September,6.0,10:00 AM - 11:00 AM,Thursday,Wayne County: Northville Twp.,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Suspected serious injury (A),Motor vehicle driver,19,Male
2018,September,6.0,5:00 PM - 6:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,30,Suspected serious injury (A),Motor vehicle driver,23,Female
2018,September,6.0,5:00 PM - 6:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,30,No injury (O),Motor vehicle driver,DOB invalid,Male
2018,October,6.0,7:00 PM - 8:00 PM,Saturday,Wayne County: Livonia,Intersection crash,Not hit-and-run,Dark unlighted,Rain,40,Suspected minor injury (B),Motor vehicle driver,48,Male
2018,October,6.0,1:00 PM - 2:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,56,Male
2018,October,6.0,3:00 PM - 4:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,35,Female
2018,November,6.0,7:00 AM - 8:00 AM,Tuesday,Wayne County: Grosse Pointe Woods,Intersection crash,Not hit-and-run,Daylight,Cloudy,25,Possible injury (C),Motor vehicle driver,58,Female
2018,November,6.0,8:00 PM - 9:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Clear,Uncoded & errors,Suspected minor injury (B),Motor vehicle driver,21,Male
2018,November,6.0,6:00 PM - 7:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Cloudy,40,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,December,6.0,1:00 PM - 2:00 PM,Thursday,Wayne County: Livonia,Intersection crash,Not hit-and-run,Daylight,Cloudy,40,Suspected minor injury (B),Motor vehicle driver,24,Male
2018,December,6.0,5:00 PM - 6:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dusk,Clear,25,No injury (O),Motor vehicle driver,27,Male
2018,December,6.0,7:00 PM - 8:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Clear,30,Possible injury (C),Motor vehicle driver,60,Female
2018,December,6.0,6:00 PM - 7:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,January,7.0,12:00 noon - 1:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Cloudy,30,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,February,7.0,3:00 PM - 4:00 PM,Wednesday,Wayne County: Hamtramck,Not intersection crash,Hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,February,7.0,1:00 AM - 2:00 AM,Wednesday,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Dark lighted,Clear,45,Fatal injury (K),Motor vehicle driver,48,Male
2018,February,7.0,5:00 PM - 6:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Snow,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,May,7.0,3:00 PM - 4:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,59,Female
2018,May,7.0,12:00 noon - 1:00 PM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,35,Suspected serious injury (A),Motor vehicle driver,59,Female
2018,May,7.0,11:00 PM - 12:00 midnight,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,August,7.0,1:00 AM - 2:00 AM,Tuesday,Wayne County: Van Buren Twp.,Not intersection crash,Not hit-and-run,Dark lighted,Rain,55,Fatal injury (K),Motor vehicle driver,28,Male
2018,August,7.0,9:00 PM - 10:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,Uncoded & errors,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,September,7.0,8:00 PM - 9:00 PM,Friday,Wayne County: Van Buren Twp.,Not intersection crash,Not hit-and-run,Dark unlighted,Clear,50,Fatal injury (K),Motor vehicle driver,89,Male
2018,September,7.0,6:00 PM - 7:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dusk,Cloudy,30,No injury (O),Motor vehicle driver,29,Female
2018,September,7.0,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,September,7.0,9:00 PM - 10:00 PM,Friday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dusk,Clear,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,October,7.0,4:00 PM - 5:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,22,Male
2018,October,7.0,12:00 noon - 1:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,Uncoded & errors,No injury (O),Motor vehicle driver,20,Female
2018,November,7.0,7:00 AM - 8:00 AM,Wednesday,Wayne County: Romulus,Not intersection crash,Hit-and-run,Dark unlighted,Cloudy,45,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,November,7.0,6:00 PM - 7:00 PM,Wednesday,Wayne County: Westland,Not intersection crash,Not hit-and-run,Dark lighted,Clear,40,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,November,7.0,10:00 AM - 11:00 AM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Cloudy,25,Possible injury (C),Motor vehicle driver,22,Female
2018,December,7.0,6:00 PM - 7:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,41,Male
2018,January,8.0,5:00 PM - 6:00 PM,Monday,Wayne County: Highland Park,Intersection crash,Hit-and-run,Dark unlighted,Clear,35,Suspected serious injury (A),Motor vehicle driver,55,Male
2018,January,8.0,6:00 PM - 7:00 PM,Monday,Wayne County: Inkster,Intersection crash,Not hit-and-run,Dark unlighted,Clear,40,Suspected serious injury (A),Motor vehicle driver,86,Female
2018,January,8.0,8:00 PM - 9:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Cloudy,30,No injury (O),Motor vehicle driver,19,Female
2018,January,8.0,7:00 AM - 8:00 AM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Snow,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,February,8.0,5:00 PM - 6:00 PM,Thursday,Wayne County: Redford Twp.,Intersection crash,Not hit-and-run,Daylight,Clear,40,Possible injury (C),Motor vehicle driver,43,Male
2018,February,8.0,8:00 AM - 9:00 AM,Thursday,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,24,Female
2018,February,8.0,3:00 PM - 4:00 PM,Thursday,Wayne County: Dearborn,Intersection crash,Hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,February,8.0,12:00 noon - 1:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,35,No injury (O),Motor vehicle driver,54,Female
2018,March,8.0,3:00 PM - 4:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,35,Suspected serious injury (A),Motor vehicle driver,28,Female
2018,March,8.0,7:00 PM - 8:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Snow,35,Suspected serious injury (A),Motor vehicle driver,73,Female
2018,May,8.0,7:00 PM - 8:00 PM,Tuesday,Wayne County: Romulus,Not intersection crash,Not hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,69,Male
2018,May,8.0,11:00 PM - 12:00 midnight,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,Uncoded & errors,Suspected minor injury (B),Motor vehicle driver,24,Female
2018,May,8.0,6:00 PM - 7:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Suspected minor injury (B),Motor vehicle driver,61,Male
2018,June,8.0,2:00 PM - 3:00 PM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,20,Possible injury (C),Motor vehicle driver,29,Female
2018,August,8.0,2:00 AM - 3:00 AM,Wednesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,25,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,September,8.0,8:00 PM - 9:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,30,Fatal injury (K),Motor vehicle driver,44,Male
2018,September,8.0,3:00 PM - 4:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Cloudy,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,October,8.0,7:00 AM - 8:00 AM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dusk,Rain,40,Possible injury (C),Motor vehicle driver,48,Female
2018,November,8.0,8:00 AM - 9:00 AM,Thursday,Wayne County: Taylor,Intersection crash,Hit-and-run,Daylight,Clear,45,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,November,8.0,4:00 PM - 5:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,Uncoded & errors,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,November,8.0,6:00 PM - 7:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,December,8.0,3:00 PM - 4:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,Suspected minor injury (B),Motor vehicle driver,29,Female
2018,March,9.0,4:00 PM - 5:00 PM,Friday,Wayne County: Westland,Intersection crash,Hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,29,Female
2018,March,9.0,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,22,Female
2018,March,9.0,4:00 AM - 5:00 AM,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Cloudy,35,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,March,9.0,2:00 PM - 3:00 PM,Friday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,30,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,April,9.0,5:00 PM - 6:00 PM,Monday,Wayne County: Wyandotte,Intersection crash,Hit-and-run,Dawn,Snow,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,June,9.0,10:00 PM - 11:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,25,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,June,9.0,1:00 AM - 2:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,June,9.0,3:00 AM - 4:00 AM,Saturday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,25,Fatal injury (K),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,July,9.0,1:00 PM - 2:00 PM,Monday,Wayne County: Wyandotte,Not intersection crash,Hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,54,Male
2018,July,9.0,10:00 AM - 11:00 AM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,15,Possible injury (C),Motor vehicle driver,22,Female
2018,August,9.0,3:00 PM - 4:00 PM,Thursday,Wayne County: Harper Woods,Intersection crash,Hit-and-run,Daylight,Clear,35,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,September,9.0,7:00 PM - 8:00 PM,Sunday,Wayne County: Inkster,Intersection crash,Not hit-and-run,Daylight,Cloudy,40,Suspected serious injury (A),Motor vehicle driver,62,Male
2018,October,9.0,7:00 PM - 8:00 PM,Tuesday,Wayne County: Dearborn Heights,Not intersection crash,Hit-and-run,Unknown,Unknown,25,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,October,9.0,7:00 PM - 8:00 PM,Tuesday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Dark lighted,Clear,55,Suspected serious injury (A),Motor vehicle driver,33,Female
2018,October,9.0,2:00 PM - 3:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,38,Female
2018,October,9.0,2:00 PM - 3:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,46,Male
2018,October,9.0,2:00 PM - 3:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,October,9.0,8:00 AM - 9:00 AM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,20,Male
2018,October,9.0,7:00 PM - 8:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Clear,35,Fatal injury (K),Motor vehicle driver,54,Female
2018,October,9.0,7:00 PM - 8:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Clear,35,Fatal injury (K),Motor vehicle driver,55,Male
2018,October,9.0,12:00 noon - 1:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,20,Male
2018,October,9.0,12:00 midnight - 1:00 AM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,November,9.0,7:00 PM - 8:00 PM,Friday,Wayne County: Romulus,Not intersection crash,Not hit-and-run,Dark lighted,Clear,25,Suspected minor injury (B),Motor vehicle driver,64,Female
2018,November,9.0,8:00 AM - 9:00 AM,Friday,Wayne County: Lincoln Park,Intersection crash,Not hit-and-run,Daylight,Snow,25,Possible injury (C),Motor vehicle driver,69,Female
2018,November,9.0,5:00 PM - 6:00 PM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Rain,30,No injury (O),Motor vehicle driver,44,Male
2018,November,9.0,8:00 PM - 9:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,Unknown,25,Fatal injury (K),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,December,9.0,2:00 PM - 3:00 PM,Sunday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,28,Male
2018,December,9.0,4:00 PM - 5:00 PM,Sunday,Wayne County: Livonia,Intersection crash,Not hit-and-run,Daylight,Clear,40,Suspected minor injury (B),Motor vehicle driver,20,Female
2018,December,9.0,3:00 PM - 4:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,25,Fatal injury (K),Motor vehicle driver,28,Male
2018,December,9.0,2:00 PM - 3:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,30,Suspected serious injury (A),Motor vehicle driver,48,Female
2018,December,9.0,2:00 PM - 3:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,30,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,December,9.0,5:00 AM - 6:00 AM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark unlighted,Clear,30,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,January,10.0,7:00 PM - 8:00 PM,Wednesday,Wayne County: Highland Park,Intersection crash,Hit-and-run,Dark lighted,Clear,30,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,January,10.0,6:00 PM - 7:00 PM,Wednesday,Wayne County: Dearborn Heights,Not intersection crash,Not hit-and-run,Dark unlighted,Rain,40,No injury (O),Motor vehicle driver,29,Male
2018,January,10.0,8:00 PM - 9:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,35,Fatal injury (K),Motor vehicle driver,42,Male
2018,January,10.0,10:00 AM - 11:00 AM,Wednesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Rain,30,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
2018,March,10.0,9:00 PM - 10:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,30,Possible injury (C),Motor vehicle driver,59,Male
2018,April,10.0,6:00 PM - 7:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,30,Suspected serious injury (A),Motor vehicle driver,52,Male
2018,April,10.0,5:00 PM - 6:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,42,Male
